15,2015-2019,2018-19,15CS73,4GM13CS032,18,16,0,14,0,0
15,2015-2019,2018-19,15CS73,4GM14CS004,12,8,14,9,0,28
15,2015-2019,2018-19,15CS73,4GM14CS034,7,17,11,16,0,29
15,2015-2019,2018-19,15CS73,4GM14CS064,13,13,10,9,0,28
15,2015-2019,2018-19,15CS73,4GM15CS001,16,5,15,21,0,36
15,2015-2019,2018-19,15CS73,4GM15CS004,14,16,0,0,0,37
15,2015-2019,2018-19,15CS73,4GM15CS007,23,22,13,0,0,47
15,2015-2019,2018-19,15CS73,4GM15CS008,15,9,10,14,0,43
15,2015-2019,2018-19,15CS73,4GM15CS009,16,12,16,17,0,44
15,2015-2019,2018-19,15CS73,4GM15CS010,6,17,14,10,0,33
15,2015-2019,2018-19,15CS73,4GM15CS011,26,15,14,0,0,57
15,2015-2019,2018-19,15CS73,4GM15CS012,21,20,20,18,0,0
15,2015-2019,2018-19,15CS73,4GM15CS013,6,20,13,0,0,38
15,2015-2019,2018-19,15CS73,4GM15CS014,17,9,17,16,0,43
15,2015-2019,2018-19,15CS73,4GM15CS015,9,13,9,10,0,29
15,2015-2019,2018-19,15CS73,4GM15CS016,18,23,20,17,0,35
15,2015-2019,2018-19,15CS73,4GM15CS017,13,34,8,0,0,43
15,2015-2019,2018-19,15CS73,4GM15CS018,11,9,18,3,0,17
15,2015-2019,2018-19,15CS73,4GM15CS020,12,10,18,8,0,36
15,2015-2019,2018-19,15CS73,4GM15CS021,12,17,7,0,0,28
15,2015-2019,2018-19,15CS73,4GM15CS022,12,7,16,8,0,28
15,2015-2019,2018-19,15CS73,4GM15CS024,5,3,24,21,0,59
15,2015-2019,2018-19,15CS73,4GM15CS025,10,6,12,0,0,5
15,2015-2019,2018-19,15CS73,4GM15CS026,4,15,16,9,0,32
15,2015-2019,2018-19,15CS73,4GM15CS028,18,15,18,15,0,0
15,2015-2019,2018-19,15CS73,4GM15CS029,18,30,21,11,0,52
15,2015-2019,2018-19,15CS73,4GM15CS030,6,17,8,6,0,38
15,2015-2019,2018-19,15CS73,4GM15CS032,7,17,14,0,0,37
15,2015-2019,2018-19,15CS73,4GM15CS033,10,11,21,2,0,31
15,2015-2019,2018-19,15CS73,4GM15CS034,8,17,24,4,0,48
15,2015-2019,2018-19,15CS73,4GM15CS035,12,20,11,0,0,53
15,2015-2019,2018-19,15CS73,4GM15CS036,22,21,22,23,0,66
15,2015-2019,2018-19,15CS73,4GM15CS037,11,6,22,18,0,40
15,2015-2019,2018-19,15CS73,4GM15CS038,12,18,23,12,0,44
15,2015-2019,2018-19,15CS73,4GM15CS039,23,16,10,0,0,38
15,2015-2019,2018-19,15CS73,4GM15CS040,23,24,3,8,0,54
15,2015-2019,2018-19,15CS73,4GM15CS042,13,18,19,29,0,45
15,2015-2019,2018-19,15CS73,4GM15CS043,6,25,12,0,0,38
15,2015-2019,2018-19,15CS73,4GM15CS044,17,24,6,0,0,53
15,2015-2019,2018-19,15CS73,4GM15CS045,8,4,17,3,0,42
15,2015-2019,2018-19,15CS73,4GM15CS047,20,14,25,20,0,50
15,2015-2019,2018-19,15CS73,4GM15CS048,15,20,6,0,0,53
15,2015-2019,2018-19,15CS73,4GM15CS049,11,11,18,9,0,50
15,2015-2019,2018-19,15CS73,4GM15CS050,6,14,11,14,0,43
15,2015-2019,2018-19,15CS73,4GM15CS051,24,11,21,15,0,45
15,2015-2019,2018-19,15CS73,4GM15CS052,18,24,13,0,0,40
15,2015-2019,2018-19,15CS73,4GM15CS053,5,11,11,7,0,47
15,2015-2019,2018-19,15CS73,4GM15CS054,28,12,24,9,0,49
15,2015-2019,2018-19,15CS73,4GM15CS055,20,26,13,0,0,49
15,2015-2019,2018-19,15CS73,4GM15CS056,5,10,24,14,0,48
15,2015-2019,2018-19,15CS73,4GM15CS057,11,21,19,19,0,15
15,2015-2019,2018-19,15CS73,4GM15CS058,9,15,12,2,0,0
15,2015-2019,2018-19,15CS73,4GM16CS400,12,9,19,8,0,38
15,2015-2019,2018-19,15CS73,4GM16CS401,10,18,23,5,0,34
15,2015-2019,2018-19,15CS73,4GM16CS402,16,12,13,3,0,39
15,2015-2019,2018-19,15CS73,4GM16CS403,15,11,8,0,0,35
15,2015-2019,2018-19,15CS73,4GM16CS404,14,11,27,0,0,28
15,2015-2019,2018-19,15CS73,4GM16CS406,10,10,17,10,0,35
15,2015-2019,2018-19,15CS73,4GM16CS407,6,3,20,8,0,28
15,2015-2019,2018-19,15CS73,4GM16CS408,10,13,9,0,0,0
15,2015-2019,2018-19,15CS73,4GM16CS410,9,22,9,10,0,30
15,2015-2019,2018-19,15CS73,4GM16CS411,8,11,15,8,0,33
