15,2015-2019,2018-19,15CS72,4GM13CS032,18,17,12,21,14,0
15,2015-2019,2018-19,15CS72,4GM14CS004,11,15,8,17,16,21
15,2015-2019,2018-19,15CS72,4GM14CS034,11,11,4,5,9,18
15,2015-2019,2018-19,15CS72,4GM14CS064,14,14,4,4,4,18
15,2015-2019,2018-19,15CS72,4GM15CS001,19,10,6,16,14,29
15,2015-2019,2018-19,15CS72,4GM15CS004,19,4,8,10,12,36
15,2015-2019,2018-19,15CS72,4GM15CS007,18,10,0,13,14,28
15,2015-2019,2018-19,15CS72,4GM15CS008,10,5,9,21,16,31
15,2015-2019,2018-19,15CS72,4GM15CS009,15,14,5,15,12,47
15,2015-2019,2018-19,15CS72,4GM15CS010,17,13,5,13,17,39
15,2015-2019,2018-19,15CS72,4GM15CS011,18,10,0,19,14,44
15,2015-2019,2018-19,15CS72,4GM15CS012,15,14,16,18,15,0
15,2015-2019,2018-19,15CS72,4GM15CS013,17,13,0,3,12,28
15,2015-2019,2018-19,15CS72,4GM15CS014,17,13,5,13,14,28
15,2015-2019,2018-19,15CS72,4GM15CS015,11,11,0,10,10,30
15,2015-2019,2018-19,15CS72,4GM15CS016,18,10,4,19,13,36
15,2015-2019,2018-19,15CS72,4GM15CS017,17,10,5,22,18,33
15,2015-2019,2018-19,15CS72,4GM15CS018,10,15,4,8,0,34
15,2015-2019,2018-19,15CS72,4GM15CS020,12,15,0,4,15,30
15,2015-2019,2018-19,15CS72,4GM15CS021,11,16,3,5,8,28
15,2015-2019,2018-19,15CS72,4GM15CS022,11,12,6,12,15,28
15,2015-2019,2018-19,15CS72,4GM15CS024,6,0,9,20,18,51
15,2015-2019,2018-19,15CS72,4GM15CS025,18,9,4,5,5,18
15,2015-2019,2018-19,15CS72,4GM15CS026,16,10,2,8,10,17
15,2015-2019,2018-19,15CS72,4GM15CS028,18,11,16,12,16,0
15,2015-2019,2018-19,15CS72,4GM15CS029,15,16,10,20,18,45
15,2015-2019,2018-19,15CS72,4GM15CS030,5,12,0,5,9,28
15,2015-2019,2018-19,15CS72,4GM15CS032,14,9,2,4,11,28
15,2015-2019,2018-19,15CS72,4GM15CS033,11,16,4,10,14,18
15,2015-2019,2018-19,15CS72,4GM15CS034,17,6,0,14,12,40
15,2015-2019,2018-19,15CS72,4GM15CS035,14,11,5,20,6,19
15,2015-2019,2018-19,15CS72,4GM15CS036,11,19,11,21,18,56
15,2015-2019,2018-19,15CS72,4GM15CS037,17,14,6,16,18,29
15,2015-2019,2018-19,15CS72,4GM15CS038,21,10,7,15,15,41
15,2015-2019,2018-19,15CS72,4GM15CS039,22,12,2,14,17,43
15,2015-2019,2018-19,15CS72,4GM15CS040,23,11,3,22,16,48
15,2015-2019,2018-19,15CS72,4GM15CS042,16,11,9,19,17,29
15,2015-2019,2018-19,15CS72,4GM15CS043,20,11,0,3,12,28
15,2015-2019,2018-19,15CS72,4GM15CS044,22,12,4,20,18,42
15,2015-2019,2018-19,15CS72,4GM15CS045,14,17,3,9,16,30
15,2015-2019,2018-19,15CS72,4GM15CS047,20,11,4,19,17,36
15,2015-2019,2018-19,15CS72,4GM15CS048,11,8,0,15,10,28
15,2015-2019,2018-19,15CS72,4GM15CS049,19,12,4,15,17,28
15,2015-2019,2018-19,15CS72,4GM15CS050,17,6,2,14,17,43
15,2015-2019,2018-19,15CS72,4GM15CS051,17,11,2,15,17,41
15,2015-2019,2018-19,15CS72,4GM15CS052,18,14,4,20,18,31
15,2015-2019,2018-19,15CS72,4GM15CS053,18,11,0,9,11,28
15,2015-2019,2018-19,15CS72,4GM15CS054,22,11,9,20,17,43
15,2015-2019,2018-19,15CS72,4GM15CS055,17,12,4,16,16,34
15,2015-2019,2018-19,15CS72,4GM15CS056,17,6,0,11,11,41
15,2015-2019,2018-19,15CS72,4GM15CS057,17,15,3,18,16,17
15,2015-2019,2018-19,15CS72,4GM15CS058,16,5,6,9,8,0
15,2015-2019,2018-19,15CS72,4GM16CS400,19,5,0,18,17,28
15,2015-2019,2018-19,15CS72,4GM16CS401,18,2,1,13,12,28
15,2015-2019,2018-19,15CS72,4GM16CS402,14,8,1,15,15,55
15,2015-2019,2018-19,15CS72,4GM16CS403,21,10,8,21,16,44
15,2015-2019,2018-19,15CS72,4GM16CS404,21,11,3,20,16,29
15,2015-2019,2018-19,15CS72,4GM16CS406,11,16,0,14,10,28
15,2015-2019,2018-19,15CS72,4GM16CS407,6,19,0,13,13,11
15,2015-2019,2018-19,15CS72,4GM16CS408,9,12,4,9,12,0
15,2015-2019,2018-19,15CS72,4GM16CS410,9,16,6,13,15,28
15,2015-2019,2018-19,15CS72,4GM16CS411,14,9,4,18,15,28
