15,2015-2019,2018-19,15CS71,4GM13CS032,27,13,14,1,10,0
15,2015-2019,2018-19,15CS71,4GM14CS004,24,10,9,0,6,31
15,2015-2019,2018-19,15CS71,4GM14CS034,18,3,19,4,0,46
15,2015-2019,2018-19,15CS71,4GM14CS064,21,9,15,0,0,31
15,2015-2019,2018-19,15CS71,4GM15CS001,27,3,21,6,15,29
15,2015-2019,2018-19,15CS71,4GM15CS004,25,0,6,1,8,31
15,2015-2019,2018-19,15CS71,4GM15CS007,30,12,17,0,0,37
15,2015-2019,2018-19,15CS71,4GM15CS008,24,23,14,0,0,48
15,2015-2019,2018-19,15CS71,4GM15CS009,24,11,19,0,0,52
15,2015-2019,2018-19,15CS71,4GM15CS010,25,0,18,12,0,50
15,2015-2019,2018-19,15CS71,4GM15CS011,28,12,30,12,0,48
15,2015-2019,2018-19,15CS71,4GM15CS012,26,0,12,6,6,0
15,2015-2019,2018-19,15CS71,4GM15CS013,21,9,29,0,0,44
15,2015-2019,2018-19,15CS71,4GM15CS014,25,7,9,0,0,37
15,2015-2019,2018-19,15CS71,4GM15CS015,30,18,12,0,0,29
15,2015-2019,2018-19,15CS71,4GM15CS016,28,6,21,0,0,50
15,2015-2019,2018-19,15CS71,4GM15CS017,21,3,22,0,0,50
15,2015-2019,2018-19,15CS71,4GM15CS018,15,12,14,17,17,28
15,2015-2019,2018-19,15CS71,4GM15CS020,18,0,9,2,12,47
15,2015-2019,2018-19,15CS71,4GM15CS021,18,12,11,0,0,28
15,2015-2019,2018-19,15CS71,4GM15CS022,12,19,19,19,14,33
15,2015-2019,2018-19,15CS71,4GM15CS024,0,0,19,0,18,56
15,2015-2019,2018-19,15CS71,4GM15CS025,25,0,18,6,6,41
15,2015-2019,2018-19,15CS71,4GM15CS026,36,0,12,6,12,35
15,2015-2019,2018-19,15CS71,4GM15CS028,30,12,18,0,0,0
15,2015-2019,2018-19,15CS71,4GM15CS029,23,0,6,6,0,45
15,2015-2019,2018-19,15CS71,4GM15CS030,14,19,19,16,19,33
15,2015-2019,2018-19,15CS71,4GM15CS032,24,0,12,10,6,41
15,2015-2019,2018-19,15CS71,4GM15CS033,25,12,7,0,0,39
15,2015-2019,2018-19,15CS71,4GM15CS034,21,0,18,0,6,39
15,2015-2019,2018-19,15CS71,4GM15CS035,30,0,12,6,18,48
15,2015-2019,2018-19,15CS71,4GM15CS036,24,0,12,12,6,34
15,2015-2019,2018-19,15CS71,4GM15CS037,22,15,26,3,10,33
15,2015-2019,2018-19,15CS71,4GM15CS038,26,12,13,0,0,36
15,2015-2019,2018-19,15CS71,4GM15CS039,24,12,24,0,0,59
15,2015-2019,2018-19,15CS71,4GM15CS040,14,17,12,18,14,52
15,2015-2019,2018-19,15CS71,4GM15CS042,24,0,12,6,6,54
15,2015-2019,2018-19,15CS71,4GM15CS043,26,6,24,0,0,34
15,2015-2019,2018-19,15CS71,4GM15CS044,22,0,6,12,6,49
15,2015-2019,2018-19,15CS71,4GM15CS045,14,18,15,13,15,37
15,2015-2019,2018-19,15CS71,4GM15CS047,26,0,12,0,18,42
15,2015-2019,2018-19,15CS71,4GM15CS048,30,6,24,0,0,51
15,2015-2019,2018-19,15CS71,4GM15CS049,17,7,8,0,0,44
15,2015-2019,2018-19,15CS71,4GM15CS050,30,0,18,8,0,42
15,2015-2019,2018-19,15CS71,4GM15CS051,30,12,18,0,0,49
15,2015-2019,2018-19,15CS71,4GM15CS052,3,11,18,0,0,35
15,2015-2019,2018-19,15CS71,4GM15CS053,26,0,12,12,6,43
15,2015-2019,2018-19,15CS71,4GM15CS054,28,0,18,6,5,48
15,2015-2019,2018-19,15CS71,4GM15CS055,15,6,12,0,0,36
15,2015-2019,2018-19,15CS71,4GM15CS056,29,6,25,0,0,51
15,2015-2019,2018-19,15CS71,4GM15CS057,23,3,21,0,0,28
15,2015-2019,2018-19,15CS71,4GM15CS058,13,13,17,12,15,0
15,2015-2019,2018-19,15CS71,4GM16CS400,17,9,18,0,0,33
15,2015-2019,2018-19,15CS71,4GM16CS401,22,15,6,0,0,47
15,2015-2019,2018-19,15CS71,4GM16CS402,30,12,18,0,0,47
15,2015-2019,2018-19,15CS71,4GM16CS403,26,18,11,0,0,46
15,2015-2019,2018-19,15CS71,4GM16CS404,16,14,19,12,13,37
15,2015-2019,2018-19,15CS71,4GM16CS406,13,4,12,4,9,38
15,2015-2019,2018-19,15CS71,4GM16CS407,18,10,18,0,0,39
15,2015-2019,2018-19,15CS71,4GM16CS408,14,17,12,16,16,0
15,2015-2019,2018-19,15CS71,4GM16CS410,26,12,21,0,0,28
15,2015-2019,2018-19,15CS71,4GM16CS411,20,16,18,0,0,48
