15,2015-2019,2018-19,15CSL77,4GM13CS032,5,6,7,0,0,0
15,2015-2019,2018-19,15CSL77,4GM14CS004,6,5,4,0,0,44
15,2015-2019,2018-19,15CSL77,4GM14CS034,6,5,4,0,0,64
15,2015-2019,2018-19,15CSL77,4GM14CS064,6,5,4,0,0,64
15,2015-2019,2018-19,15CSL77,4GM15CS001,7,7,5,0,0,66
15,2015-2019,2018-19,15CSL77,4GM15CS004,6,6,6,0,0,70
15,2015-2019,2018-19,15CSL77,4GM15CS007,6,6,5,0,0,64
15,2015-2019,2018-19,15CSL77,4GM15CS008,7,6,6,0,0,68
15,2015-2019,2018-19,15CSL77,4GM15CS009,7,6,6,0,0,70
15,2015-2019,2018-19,15CSL77,4GM15CS010,7,6,6,0,0,59
15,2015-2019,2018-19,15CSL77,4GM15CS011,7,7,6,0,0,76
15,2015-2019,2018-19,15CSL77,4GM15CS012,5,5,7,0,0,0
15,2015-2019,2018-19,15CSL77,4GM15CS013,6,6,6,0,0,66
15,2015-2019,2018-19,15CSL77,4GM15CS014,6,6,6,0,0,68
15,2015-2019,2018-19,15CSL77,4GM15CS015,6,6,5,0,0,58
15,2015-2019,2018-19,15CSL77,4GM15CS016,7,7,6,0,0,72
15,2015-2019,2018-19,15CSL77,4GM15CS017,7,6,6,0,0,72
15,2015-2019,2018-19,15CSL77,4GM15CS018,6,5,4,0,0,63
15,2015-2019,2018-19,15CSL77,4GM15CS020,6,6,6,0,0,56
15,2015-2019,2018-19,15CSL77,4GM15CS021,6,5,4,0,0,63
15,2015-2019,2018-19,15CSL77,4GM15CS022,6,6,5,0,0,68
15,2015-2019,2018-19,15CSL77,4GM15CS024,7,6,6,0,0,68
15,2015-2019,2018-19,15CSL77,4GM15CS025,6,6,6,0,0,66
15,2015-2019,2018-19,15CSL77,4GM15CS026,7,7,5,0,0,64
15,2015-2019,2018-19,15CSL77,4GM15CS028,7,6,6,0,0,0
15,2015-2019,2018-19,15CSL77,4GM15CS029,7,7,6,0,0,70
15,2015-2019,2018-19,15CSL77,4GM15CS030,7,7,5,0,0,61
15,2015-2019,2018-19,15CSL77,4GM15CS032,7,7,5,0,0,66
15,2015-2019,2018-19,15CSL77,4GM15CS033,6,6,5,0,0,66
15,2015-2019,2018-19,15CSL77,4GM15CS034,6,6,5,0,0,64
15,2015-2019,2018-19,15CSL77,4GM15CS035,6,6,6,0,0,63
15,2015-2019,2018-19,15CSL77,4GM15CS036,7,7,5,0,0,68
15,2015-2019,2018-19,15CSL77,4GM15CS037,6,6,5,0,0,57
15,2015-2019,2018-19,15CSL77,4GM15CS038,7,7,6,0,0,71
15,2015-2019,2018-19,15CSL77,4GM15CS039,7,6,6,0,0,70
15,2015-2019,2018-19,15CSL77,4GM15CS040,7,6,6,0,0,70
15,2015-2019,2018-19,15CSL77,4GM15CS042,7,6,6,0,0,64
15,2015-2019,2018-19,15CSL77,4GM15CS043,6,6,6,0,0,70
15,2015-2019,2018-19,15CSL77,4GM15CS044,7,6,6,0,0,70
15,2015-2019,2018-19,15CSL77,4GM15CS045,6,6,5,0,0,54
15,2015-2019,2018-19,15CSL77,4GM15CS047,7,6,6,0,0,72
15,2015-2019,2018-19,15CSL77,4GM15CS048,7,6,6,0,0,72
15,2015-2019,2018-19,15CSL77,4GM15CS049,7,6,6,0,0,60
15,2015-2019,2018-19,15CSL77,4GM15CS050,7,6,6,0,0,62
15,2015-2019,2018-19,15CSL77,4GM15CS051,7,7,6,0,0,73
15,2015-2019,2018-19,15CSL77,4GM15CS052,7,7,6,0,0,71
15,2015-2019,2018-19,15CSL77,4GM15CS053,6,6,6,0,0,67
15,2015-2019,2018-19,15CSL77,4GM15CS054,6,6,6,0,0,65
15,2015-2019,2018-19,15CSL77,4GM15CS055,7,6,6,0,0,66
15,2015-2019,2018-19,15CSL77,4GM15CS056,6,6,5,0,0,70
15,2015-2019,2018-19,15CSL77,4GM15CS057,7,7,6,0,0,71
15,2015-2019,2018-19,15CSL77,4GM15CS058,7,6,5,0,0,0
15,2015-2019,2018-19,15CSL77,4GM16CS400,7,7,6,0,0,72
15,2015-2019,2018-19,15CSL77,4GM16CS401,7,6,6,0,0,70
15,2015-2019,2018-19,15CSL77,4GM16CS402,7,7,6,0,0,70
15,2015-2019,2018-19,15CSL77,4GM16CS403,7,6,6,0,0,71
15,2015-2019,2018-19,15CSL77,4GM16CS404,6,6,6,0,0,65
15,2015-2019,2018-19,15CSL77,4GM16CS406,6,6,5,0,0,62
15,2015-2019,2018-19,15CSL77,4GM16CS407,7,6,6,0,0,54
15,2015-2019,2018-19,15CSL77,4GM16CS408,6,5,4,0,0,0
15,2015-2019,2018-19,15CSL77,4GM16CS410,7,6,6,0,0,70
15,2015-2019,2018-19,15CSL77,4GM16CS411,7,6,6,0,0,74
